textID,text,selected_text,sentiment,clean_text,word_count,sen_count,char_count,url_list,jaccard,selected_char_count,char_count_raw
ea09fd8a70,is feeling her eyes burned-fried after 10 hours attached to the screen uploading new summer clothing for my store www.Chittypulga.com,burned-f,negative,is feeling her eyes burned-fried after 10 hours attached to the screen uploading new summer clothing for my store www.Chittypulga.com,20,3,133,[],0.0,8,133
385d318976,"  so sorry, I just found the members preview has been sold out for awhile. It opens at Noon to the general public",o sorry,negative,"so sorry, I just found the members preview has been sold out for awhile. It opens at Noon to the general public",22,2,111,[],0.0,7,113
019eec771e,The balmain knockoffs in bebe make me sad.....I want the real deal...these shoes look cheapy cheapy.,sad..,negative,The balmain knockoffs in bebe make me sad.....I want the real deal...these shoes look cheapy cheapy.,16,3,100,[],0.0,5,100
cc3d762b98,Subway=yum!,yum!,positive,Subway=yum!,1,1,11,[],0.0,4,11
5572972d36,about to rehearse...starving!!!,starving!!,negative,about to rehearse...starving!!!,3,2,31,[],0.0,10,31
23c1478113," So sad...found otu about your boot camp too late.   Oh well, may be in LA that day anyway.",sad.,negative,"So sad...found otu about your boot camp too late.   Oh well, may be in LA that day anyway.",18,3,90,[],0.0,4,91
ca94b84d39,**** just spent a week whole of pay on shopping  oh well i`m happy!!!,happy!,positive,**** just spent a week whole of pay on shopping  oh well i`m happy!!!,14,1,69,[],0.0,6,69
99edd4600f,35 hours in the sun=rash,rash,negative,35 hours in the sun=rash,5,1,24,[],0.0,4,24
0ffe509e87," CVS is that like a genetic brand?Poor you,my hubby gets bad allergies..no fun!",?Poor,negative,"CVS is that like a genetic brand?Poor you,my hubby gets bad allergies..no fun!",13,3,78,[],0.0,5,79
f5651c950a,So...woke up in time just for work.....boo,boo,negative,So...woke up in time just for work.....boo,7,3,42,[],0.0,3,42
c036fc3918,This weekend I started a 'Healthy Lifeestyle' - not Diet!     Let`s see how it goes - will keep ya posted on my progress.,Healthy,positive,This weekend I started a 'Healthy Lifeestyle' - not Diet!     Let`s see how it goes - will keep ya posted on my progress.,23,2,121,[],0.0,7,121
546afe7ef5,Brooklyn!!! We went hard!!! Now back up top!! But 1st Hajji`s...yea again  http://tinyurl.com/codla7 http://ti.. http://tinyurl.com/cr8hjs,hard!!,negative,Brooklyn!!! We went hard!!! Now back up top!! But 1st Hajji`s...yea again    ,12,5,77,"['http://tinyurl.com/codla7', 'http://ti..', 'http://tinyurl.com/cr8hjs']",0.0,6,138
1024862c1f,Still not asleep. Ahhh  Wtf?!,Wtf?,negative,Still not asleep. Ahhh  Wtf?!,5,2,29,[],0.0,4,29
12f21c8f19, star wars ............ is **** BOO??? i wanna do your job HAND IT OVER  u can act as me at my high school   LOL,l,positive,star wars ............ is **** BOO??? i wanna do your job HAND IT OVER  u can act as me at my high school   LOL,24,3,111,[],0.0,1,112
2780126312, and all chevre: please follow me at  for chevre only   I`m using  for public tweeting!  Thanks!,ing!  Th,positive,and all chevre: please follow me at  for chevre only   I`m using  for public tweeting!  Thanks!,16,2,95,[],0.0,8,96
53afaef8f1,",.. oh the Mint Lounge ...AWESOME night",AWESOME,positive,",.. oh the Mint Lounge ...AWESOME night",7,3,39,[],0.0,7,39
95dc9926b8,   Oh Duh....I see that now .....thank you....,...than,positive,Oh Duh....I see that now .....thank you....,7,3,43,[],0.0,7,46
f54cfdafa1,_Happy_EmoX lmao. Lucky! It`s 10 minutes on foot for me  ewww..... School.lol. On the bus now.,ewww.,negative,_Happy_EmoX lmao. Lucky! It`s 10 minutes on foot for me  ewww..... School.lol. On the bus now.,16,6,94,[],0.0,5,94
037786f72b,Just got done working out....relaxing than off to work,relaxing,positive,Just got done working out....relaxing than off to work,9,2,54,[],0.0,8,54
e23098b70a,i found a ride...YES!!! liquor here i come,YES!!!,positive,i found a ride...YES!!! liquor here i come,8,3,42,[],0.0,6,42
3e775363a1,  We can`t even call you from belgium  sucks,m  suck,negative,We can`t even call you from belgium  sucks,8,1,42,[],0.0,7,44
6422b79b69, - all is fine  thanks! you guys dont have any quakes there?,thanks,positive,- all is fine  thanks! you guys dont have any quakes there?,12,2,59,[],0.0,6,60
4eceb29bf2, Thanks   Our little girl just loves animals so all the `oohs` and `aahs` were very cute!,ry cute,positive,Thanks   Our little girl just loves animals so all the `oohs` and `aahs` were very cute!,16,1,88,[],0.0,7,89
cd89b279ef,http://twitpic.com/4wf30 - EEEEEEEEEEE!!!!! IT CAME!!!!,EEEEEEEEEEE!!,positive, - EEEEEEEEEEE!!!!! IT CAME!!!!,4,2,31,['http://twitpic.com/4wf30'],0.0,13,55
c6c1b7a360, Great... I`ll check it when I get off work...  They block Sims at work...,Great.,positive,Great... I`ll check it when I get off work...  They block Sims at work...,14,3,73,[],0.0,6,74
72f3016b57,"Wow, NOT free WiFi && you have to pay for parking!? Reduculous!!!",Reduculous!!,negative,"Wow, NOT free WiFi && you have to pay for parking!? Reduculous!!!",12,2,65,[],0.0,12,65
3fccc70ca7,PIRATE VOICE:AAARRRGGGHHH!!! I 4GOT MY **** WALLET AT WORK SHERMK!!! DAMMIT!!! SO CLOSE YET SO FAR!!! NOW IM STARVING!!!,STARVING!!,negative,PIRATE VOICE:AAARRRGGGHHH!!! I 4GOT MY **** WALLET AT WORK SHERMK!!! DAMMIT!!! SO CLOSE YET SO FAR!!! NOW IM STARVING!!!,19,5,120,[],0.0,10,120
b445738288,In bed can`t sleep .... Something is missing.....,missing..,negative,In bed can`t sleep .... Something is missing.....,8,2,49,[],0.0,9,49
632ad07449,Well it`s friday and usually the start of something awsome...I`m not sure if that`ll be this time around  I gotta shake this,awsome..,positive,Well it`s friday and usually the start of something awsome...I`m not sure if that`ll be this time around  I gotta shake this,22,2,124,[],0.0,8,124
9a7b9ad632," BETTER BE. ALSO, YES. UNF UNF <3 ...Lisa still hasn`t gotten any, btw  *smacked*",*smacked,negative,"BETTER BE. ALSO, YES. UNF UNF <3 ...Lisa still hasn`t gotten any, btw  *smacked*",14,4,80,[],0.0,8,81
a0d68a3ad9," ooh yay, its been forevs since last ss tv  baked dinner is so good, how yummy. I had prawns  ****",o good,positive,"ooh yay, its been forevs since last ss tv  baked dinner is so good, how yummy. I had prawns  ****",20,2,97,[],0.0,6,98
e8f198f149,"feeling lonely,DH on night shift all w/e","lonely,D",negative,"feeling lonely,DH on night shift all w/e",7,1,40,[],0.0,8,40
1555aee6cb,The nocturnal serendipity... Kashmir is an important means to that end...,serendipity..,positive,The nocturnal serendipity... Kashmir is an important means to that end...,11,2,73,[],0.0,13,73
29d1c33123,My tummy hurts...again,hurts..,negative,My tummy hurts...again,3,2,22,[],0.0,7,22
1fb43d9297, I so dont  And wtf. Whatthefuck. REALLY? Really? Are they trying to kill me? But i might be... Depends...,. Whatthefuck,negative,I so dont  And wtf. Whatthefuck. REALLY? Really? Are they trying to kill me? But i might be... Depends...,19,7,105,[],0.0,13,106
47e10c7c56, your lisa rogers carpool is now my alltime fave!! Good work!!,fave!,positive,your lisa rogers carpool is now my alltime fave!! Good work!!,11,2,61,[],0.0,5,62
3159e5f607, i can`t i can`t i can`t  i`m sad.... i`m from venezuela!,m sad,negative,i can`t i can`t i can`t  i`m sad.... i`m from venezuela!,11,2,56,[],0.0,5,57
c805018327, yup-unfortunately  Took today off work and just slept all day.,-unfortunately,negative,yup-unfortunately  Took today off work and just slept all day.,10,1,62,[],0.0,14,63
71d7472fb1,Now i feel really really bad...sorry,bad..,negative,Now i feel really really bad...sorry,6,2,36,[],0.0,5,36
3199d57295," it`s a modded 360, so you can`t send it back?  That Red Ring of Death sucks!  It took weeks to get mine back from Microsoft.",h sucks,negative,"it`s a modded 360, so you can`t send it back?  That Red Ring of Death sucks!  It took weeks to get mine back from Microsoft.",25,3,124,[],0.0,7,125
9ad0de9a21,Adobe After Effects and MS SQL Server...nice. would it be nicer if I just sleep?,nice.,positive,Adobe After Effects and MS SQL Server...nice. would it be nicer if I just sleep?,15,3,80,[],0.0,5,80
9fa2760f32,Going to the alley tonite..Happy Birthday prima,Happy,positive,Going to the alley tonite..Happy Birthday prima,7,2,47,[],0.0,5,47
1e0fefceaf,_tall_blonde   ~~Hello~~~  and thanks for the follow.,nd thank,positive,_tall_blonde   ~~Hello~~~  and thanks for the follow.,7,1,53,[],0.0,8,53
196a9552c0,This may sound stupid... but i just bought a mask,stupid..,negative,This may sound stupid... but i just bought a mask,10,2,49,[],0.0,8,49
80a2dbb179," you hate her, I love her.  presentation got cancelled. I got up at 0600 and went in to work today for this pitch !",t cancelled,negative,"you hate her, I love her.  presentation got cancelled. I got up at 0600 and went in to work today for this pitch !",24,3,114,[],0.0,11,115
fd12abcf89,  yess... it`s awesomee.. and u can follow ur love molly hahah....  now u can chat with us here!,s awesomee,positive,yess... it`s awesomee.. and u can follow ur love molly hahah....  now u can chat with us here!,18,4,94,[],0.0,10,96
8227ec1d10,Feet hurt...finally in bed...will not forget this crunch when it`s over...very very productive day today though,hurt..,negative,Feet hurt...finally in bed...will not forget this crunch when it`s over...very very productive day today though,16,4,111,[],0.0,6,111
8a85f205e6,"OOOH,  i have a question for you all. DOES YOUR CHAIN HANG LOW?  idk! sorry!",! sorry,negative,"OOOH,  i have a question for you all. DOES YOUR CHAIN HANG LOW?  idk! sorry!",15,4,76,[],0.0,7,76
1a7b921e43,My dreams have been crushed...Spock does not like the ladies.,crushed..,negative,My dreams have been crushed...Spock does not like the ladies.,10,2,61,[],0.0,9,61
8fdecb40ab, I  have a visual.  I`m smiling.    see,`m smilin,positive,I  have a visual.  I`m smiling.    see,7,3,38,[],0.0,9,39
f29edbc282, 0k...enjoy Dora the Explorer..  greetings to your niece!!,.enjoy,positive,0k...enjoy Dora the Explorer..  greetings to your niece!!,8,3,57,[],0.0,6,58
93445128a5,"Music Update Before Leaving. Check out the songs Photograph by Air, Disco Friends by Just Jack, Stand Up by The Prodigy. And Enjoy!!!",Enjoy!!,positive,"Music Update Before Leaving. Check out the songs Photograph by Air, Disco Friends by Just Jack, Stand Up by The Prodigy. And Enjoy!!!",23,3,133,[],0.0,7,133
4c719c3bd5, Nice...I`d like to be there...but it`s too far...  I`m from Brazil... kisses and have a nice day!!!,Nice.,positive,Nice...I`d like to be there...but it`s too far...  I`m from Brazil... kisses and have a nice day!!!,17,5,99,[],0.0,5,100
bc559492a6,"[Wrong!] #liesboystell Your the only one, I love (they really have several women)  http://tinyurl.com/nl6pct",liesboystell,negative,"[Wrong!] #liesboystell Your the only one, I love (they really have several women)  ",13,2,83,['http://tinyurl.com/nl6pct'],0.0,12,108
a248ba9a30, whoa!! hahaha! wee going there in a bit! just watching Hugh Jackman`s interview at Oprah.,whoa!,positive,whoa!! hahaha! wee going there in a bit! just watching Hugh Jackman`s interview at Oprah.,15,4,89,[],0.0,5,90
9db0b7aa5b,  I want to go to the pub. Boooo.,. Boooo,negative,I want to go to the pub. Boooo.,8,2,31,[],0.0,7,33
ef8f79cae3,"I`m bored... Don`t want to stay home tonight, but don`t want to spend money  blah",bored..,negative,"I`m bored... Don`t want to stay home tonight, but don`t want to spend money  blah",15,2,81,[],0.0,7,81
7fb66b3ad5, I wish y`all...unfortunately I won`t be able to make it...gotta work my 2nd gig today,.unfortunately,negative,I wish y`all...unfortunately I won`t be able to make it...gotta work my 2nd gig today,15,3,85,[],0.0,14,86
a6ce8df167, That`s how it was for me in March...it came sooo slow..then it was over in a heartbeat,slow.,negative,That`s how it was for me in March...it came sooo slow..then it was over in a heartbeat,17,3,86,[],0.0,5,87
e1673746d8,"  Ugh, you people and your fancy trips to Italy while I`m slaving away at this computer.",Ugh,negative,"Ugh, you people and your fancy trips to Italy while I`m slaving away at this computer.",16,1,86,[],0.0,3,88
8b194cacd4,Football session after this.fun,fun,positive,Football session after this.fun,4,2,31,[],0.0,3,31
fcc45b5d05,_girl - Bummer...mail came but package didn`t,Bummer..,negative,_girl - Bummer...mail came but package didn`t,7,2,45,[],0.0,8,45
f6b45a61d5," need to get an intel based mac 1st   but this impacts on dual core vs quad choice, latter probably better for virtualization",ly bette,positive,"need to get an intel based mac 1st   but this impacts on dual core vs quad choice, latter probably better for virtualization",22,1,124,[],0.0,8,125
fb07a65041, i`m doing awesome! Rachel N had a bday party today  it was fun. Btw have you seen  Sam`s prom pix? They`re GORGEOUS!,re GORGEOU,positive,i`m doing awesome! Rachel N had a bday party today  it was fun. Btw have you seen  Sam`s prom pix? They`re GORGEOUS!,22,4,116,[],0.0,10,117
9e77dbf83d,is maxin and relaxin... ahhh,relaxin..,positive,is maxin and relaxin... ahhh,5,2,28,[],0.0,9,28
a65d96c8c9," Yes, dahling... you are definitely one awesome tweep.   I`m sending love and kindness across the ocean to you!",ng lov,positive,"Yes, dahling... you are definitely one awesome tweep.   I`m sending love and kindness across the ocean to you!",18,3,110,[],0.0,6,111
e9e699cc72,"Crisis averted!  Phew! On a different note,  and ....you guys are making me so proud! tear!  wish i could have joined",o proud,positive,"Crisis averted!  Phew! On a different note,  and ....you guys are making me so proud! tear!  wish i could have joined",21,6,117,[],0.0,7,117
9708dcc776,  i can`t vote for  her i`m #frustraded  :@,`m #frustrade,negative,i can`t vote for  her i`m #frustraded  :@,8,1,41,[],0.0,13,43
5116d9726b," - Me. because my ex boyfriend of 2 years (we broke up 2 months ago) is engaged to his gf of 6 weeks.  sad, embarrassed. Hug?",sad,negative,"- Me. because my ex boyfriend of 2 years (we broke up 2 months ago) is engaged to his gf of 6 weeks.  sad, embarrassed. Hug?",26,4,124,[],0.0,3,125
f2eb0b5e90," hi hun!!  i really loved your tutorial yday!  soooo much, it was one of the best tutorials i had watched in a long time!  ****",he bes,positive,"hi hun!!  i really loved your tutorial yday!  soooo much, it was one of the best tutorials i had watched in a long time!  ****",25,4,126,[],0.0,6,127
4294b8e3c6," Tom! Do a tour in the Philippines, please?  That would be so awesome!",o awesome,positive,"Tom! Do a tour in the Philippines, please?  That would be so awesome!",13,3,69,[],0.0,9,70
6240f33053,"_Punk_Robot  wtf.....winter isn`t due til monday, am freezing",wtf.,negative,"_Punk_Robot  wtf.....winter isn`t due til monday, am freezing",8,2,61,[],0.0,4,61
3909cd5764, Hmm.  My VPN works fine.    (Oh.. wait.. I don`t need VPN anymore.) http://tinyurl.com/cao6tu,s fine,positive,Hmm.  My VPN works fine.    (Oh.. wait.. I don`t need VPN anymore.) ,12,6,68,['http://tinyurl.com/cao6tu'],0.0,6,94
515f4c5c4a, Goodnight!!!!!!,Goodnight!,positive,Goodnight!!!!!!,1,1,15,[],0.0,10,16
357613d98c,   Goodnite sexy twiggas,Goodnit,positive,Goodnite sexy twiggas,3,1,21,[],0.0,7,24
52852cfa55,  SORRY! I couldn`t help it. `Twas to try and get if on the trending topics.,SORRY,negative,SORRY! I couldn`t help it. `Twas to try and get if on the trending topics.,15,3,74,[],0.0,5,76
7c161cca52,dog just farted  so bad.....,bad.,negative,dog just farted  so bad.....,5,1,28,[],0.0,4,28
7264df2fea," Without whipped topping, there is no shortcake.   #shortcakefail",#shortcakefai,negative,"Without whipped topping, there is no shortcake.   #shortcakefail",8,2,64,[],0.0,13,65
96ff964db0,"4 hours of sleep, a migraine, again? What is wrong with me?    hate my life",hat,negative,"4 hours of sleep, a migraine, again? What is wrong with me?    hate my life",15,3,75,[],0.0,3,75
5a2bb1a6f4, my plans might have just gone out the window too  bit gutted.,t gutted,negative,my plans might have just gone out the window too  bit gutted.,12,1,61,[],0.0,8,62
f8b1806535, nope  het is LOST&found he ;-),s LOST,negative,nope  het is LOST&found he ;-),6,1,30,[],0.0,6,31
fa78beca22, youre very welcome....you deserve it!!,welcome.,positive,youre very welcome....you deserve it!!,5,2,38,[],0.0,8,39
b9c7cea4dc,I am doing Geography Revision on Earthquakes!  How Boring!!,Boring!,negative,I am doing Geography Revision on Earthquakes!  How Boring!!,9,2,59,[],0.0,7,59
ce0025d376," ack, no can see  either.  and weird, these tweets are in my mentions, but not my timeline (oh wait, new Twitter)",nd weir,negative,"ack, no can see  either.  and weird, these tweets are in my mentions, but not my timeline (oh wait, new Twitter)",21,2,112,[],0.0,7,113
1950e8ff99, I`ll check it out!  Thanks  and good luck with your book!    Bella,nd goo,positive,I`ll check it out!  Thanks  and good luck with your book!    Bella,12,3,66,[],0.0,6,67
acb5c83905,mothers day at the spit was awesome!!!!!!!  listening to Paranoid by The Jonas Brothers!!!!!!!!!,awesome!!,positive,mothers day at the spit was awesome!!!!!!!  listening to Paranoid by The Jonas Brothers!!!!!!!!!,14,2,96,[],0.0,9,96
6fea8f470b,Oh..I`m so borin`.. why not play the computer?? My mom`s say: because your makin` task..!!,borin`.,negative,Oh..I`m so borin`.. why not play the computer?? My mom`s say: because your makin` task..!!,15,4,90,[],0.0,7,90
e5d31d8d38, i have tried the Teriyaki - no cookie tho!  we got (non winning) Pop-tarts with it.  All was great!,as grea,positive,i have tried the Teriyaki - no cookie tho!  we got (non winning) Pop-tarts with it.  All was great!,19,3,99,[],0.0,7,100
6548ec2f3b,Struggling...selfishness and jealousy doesn`t get you any further in life... ohh myyy,selfishness,negative,Struggling...selfishness and jealousy doesn`t get you any further in life... ohh myyy,12,3,85,[],0.0,11,85
df398a774e,"  alright...I`m going to get off comp now, go back to ur party  be safe  & have fun!",ave,positive,"alright...I`m going to get off comp now, go back to ur party  be safe  & have fun!",17,2,82,[],0.0,3,84
d2a221697e,"  Yes,  and I hope the show I promoted was clean.....   lol      Bella",as clea,positive,"Yes,  and I hope the show I promoted was clean.....   lol      Bella",12,2,68,[],0.0,7,70
6170a713ee, I know june 2010...  but its gonna be so good. Im going to se it even if im 20 when it comes out.,o good,positive,I know june 2010...  but its gonna be so good. Im going to se it even if im 20 when it comes out.,23,3,97,[],0.0,6,98
0591381367,"Just finished The Village. So in love,could watch it over and over! Wonder why I can`t get to sleep tonight","love,c",positive,"Just finished The Village. So in love,could watch it over and over! Wonder why I can`t get to sleep tonight",20,3,107,[],0.0,6,107
33e77aafa6,  glad your feeling abit better!  I think mine might be nearly gone now xD,t better,positive,glad your feeling abit better!  I think mine might be nearly gone now xD,14,2,72,[],0.0,8,74
0a887ad3bc,Yao...broken foot...so much for that series  Denver`s next,broken,negative,Yao...broken foot...so much for that series  Denver`s next,8,3,58,[],0.0,6,58
f3a526931d,"Saying goodbye to a good trusted friend today. Goodbye free Sky TV, you were the best friend anyone could have had.",goodb,positive,"Saying goodbye to a good trusted friend today. Goodbye free Sky TV, you were the best friend anyone could have had.",21,2,115,[],0.0,5,115
5afc35c3bb,Just saw Zack and Miri Make a **** with  and  . sooo good.,o good,positive,Just saw Zack and Miri Make a **** with  and  . sooo good.,13,2,58,[],0.0,6,58
235aaf39aa, Looks nice.... never knew VHS had such a short life span... hope my fav VHS is not dead,nice.,positive,Looks nice.... never knew VHS had such a short life span... hope my fav VHS is not dead,18,3,87,[],0.0,5,88
6c433d002f, REALLY?  COOL!,COOL,positive,REALLY?  COOL!,2,2,14,[],0.0,4,15
028e06412c,  buy yay for your shoot...hope it goes well!  What is it for?,..hope,positive,buy yay for your shoot...hope it goes well!  What is it for?,12,3,60,[],0.0,6,62
a44fe21504, Go the bubble bath!!!  Always relaxing.......,s relaxing,positive,Go the bubble bath!!!  Always relaxing.......,6,2,45,[],0.0,10,46
633e9e07ff, i did and i feel great....   but i still miss it...,ll mis,negative,i did and i feel great....   but i still miss it...,11,2,51,[],0.0,6,52
c344f48de3,"() OMG SHUT UP!!! (sorry. still venting at that person who`s annoying me. It`s none of you, I swear  )",sorry.,negative,"() OMG SHUT UP!!! (sorry. still venting at that person who`s annoying me. It`s none of you, I swear  )",20,4,102,[],0.0,6,102
072a9744fd, i`m using paint.net x64 and it`s running crazily fast - can`t afford CS4 unfortunately... yet,unfortunately.,negative,i`m using paint.net x64 and it`s running crazily fast - can`t afford CS4 unfortunately... yet,15,3,93,[],0.0,14,94
f9766da79f,Hello to all my new followers..    say hi @ me so i can say its nice to meet you too!,ts nic,positive,Hello to all my new followers..    say hi @ me so i can say its nice to meet you too!,20,2,85,[],0.0,6,85
c64dec7448,#quitsmokingdiary  5 Weeks tomorrow since giving up YAAAAAAYY!!!!               - I dont want to talk about it,YAAAAAAYY!,positive,#quitsmokingdiary  5 Weeks tomorrow since giving up YAAAAAAYY!!!!               - I dont want to talk about it,16,2,110,[],0.0,10,110
196a880f90,  im going to my inlaws tonight.  hopefully my new niece will be there!  who needs kids when my inlaws have them all for me!,.  hopefull,positive,im going to my inlaws tonight.  hopefully my new niece will be there!  who needs kids when my inlaws have them all for me!,24,3,122,[],0.0,11,124
eab1c2c64e,  Congratulations...keep us posted on how things go!,Congratulations,positive,Congratulations...keep us posted on how things go!,7,2,50,[],0.0,15,52
a602a8ad31,I want another shake from Ritas.Badly.,Badly.,negative,I want another shake from Ritas.Badly.,6,2,38,[],0.0,6,38
e68247e3f8, ...thanks for the shout out...you might be right about the starving thing....     little lol,.thanks,positive,...thanks for the shout out...you might be right about the starving thing....     little lol,14,3,92,[],0.0,7,93
36c99e25a4, i changed my mind dammit!! a Tsar can change his mind at any time without no prior notice,dammit!,negative,i changed my mind dammit!! a Tsar can change his mind at any time without no prior notice,18,2,89,[],0.0,7,90
c0956d1cff," WOOHOO!!!!! nothing says a hot date night than a squeegee! LOL i`m watching Dora on noggin with my 2yr girl, hubs is at work",WOOHOO!,positive,"WOOHOO!!!!! nothing says a hot date night than a squeegee! LOL i`m watching Dora on noggin with my 2yr girl, hubs is at work",24,3,124,[],0.0,7,125
d0ecfc8c28,"   you guys were absolutely amazing tonight, as always. thanks for always bringing the dance party.",ly amazin,positive,"you guys were absolutely amazing tonight, as always. thanks for always bringing the dance party.",15,2,96,[],0.0,9,99
a809948ab6,"watching 'Steel Magnolias' then going to bed. I have to babysit at one tomorrow. then give mommy her gift!  night, <3 peace.love.jonas",peace.love.j,positive,"watching 'Steel Magnolias' then going to bed. I have to babysit at one tomorrow. then give mommy her gift!  night, <3 peace.love.jonas",22,6,134,[],0.0,12,134
09a0ae9f66, Our weekend was also great... two friends of Julia were here for four days...,great.,positive,Our weekend was also great... two friends of Julia were here for four days...,14,2,77,[],0.0,6,78
742c121c4b, It`s easy.....just turn your keyboard upside down,easy.,positive,It`s easy.....just turn your keyboard upside down,7,2,49,[],0.0,5,50
6fc13b7e51,  dont make me sad... i do agree tho it does need some more of SA`s magical lyrics,e sad,negative,dont make me sad... i do agree tho it does need some more of SA`s magical lyrics,17,2,80,[],0.0,5,82
89496e0696,leather jackets=uncomfortable....not my thing,uncomfortable..,negative,leather jackets=uncomfortable....not my thing,4,2,45,[],0.0,15,45
722c3c7dab,Presenting today...hope it leads to the ability to move up one day,hope,positive,Presenting today...hope it leads to the ability to move up one day,12,2,66,[],0.0,4,66
e9a6eeeb89,_nicole http://twitpic.com/4t6qx - i have the exact same pic except it`s my hubby & my chihuahua tucker   very cute.,y cute,positive,_nicole  - i have the exact same pic except it`s my hubby & my chihuahua tucker   very cute.,18,1,92,['http://twitpic.com/4t6qx'],0.0,6,116
cb3f2fae34,I have to work in the morning while my friends get to party it up.....stupid bberry lite flashing red and I have no messages!,stupid,negative,I have to work in the morning while my friends get to party it up.....stupid bberry lite flashing red and I have no messages!,24,2,125,[],0.0,6,125
4e1b616882,joe: 2.30pm Kevin pics up a new pair of pjs :`) PMSL i could have died!!! lmfaoo :`) I MISS MY BOYS,died!!,negative,joe: 2.30pm Kevin pics up a new pair of pjs :`) PMSL i could have died!!! lmfaoo :`) I MISS MY BOYS,22,3,99,[],0.0,6,99
8b4a1efb7e,forgot she had a Twitter account.    Happy Mother`s Day!,Happ,positive,forgot she had a Twitter account.    Happy Mother`s Day!,9,2,56,[],0.0,4,56
e017845110,ugh... only 1 3/4th hour and i will be 19...,ugh..,negative,ugh... only 1 3/4th hour and i will be 19...,10,2,44,[],0.0,5,44
a27cfe7e3d,"  I was seeing only one side of it, but it looked interesting.  And deep.",d interesting,positive,"I was seeing only one side of it, but it looked interesting.  And deep.",14,2,71,[],0.0,13,73
4f8932c7f9,favorite shirt ruined:death by bleach  #fb,ruined:d,negative,favorite shirt ruined:death by bleach  #fb,6,1,42,[],0.0,8,42
c573f1463f,Night Night Everyone.    HAPPY MOTHERS DAY to all mothers,HAPP,positive,Night Night Everyone.    HAPPY MOTHERS DAY to all mothers,9,2,57,[],0.0,4,57
27942cb8a3,sitting at home being bored.......,bored..,negative,sitting at home being bored.......,5,1,34,[],0.0,7,34
3d3982e6ef,_Butler I think/hope they might put an age limit on next year on the back of that  #bgt,hope,positive,_Butler I think/hope they might put an age limit on next year on the back of that  #bgt,18,1,87,[],0.0,4,87
9d57d8f6d6, hï¿½rlich!,rlich!,neutral,hï¿½rlich!,1,1,10,[],0.0,6,11
1622fffebd,"_aureole Oh my gosh, so cute!!!",cute!!,positive,"_aureole Oh my gosh, so cute!!!",6,1,31,[],0.0,6,31
3194919831,doing my english essay (on r&j...wtf) that i should have done a long time ago when it was assigned last thursday,wtf),negative,doing my english essay (on r&j...wtf) that i should have done a long time ago when it was assigned last thursday,21,2,112,[],0.0,4,112
acf42aaa67, boo...I thought being on the list meant it would be good to go  looks like i`ll have to get a CF adapter for my dslr!,boo.,negative,boo...I thought being on the list meant it would be good to go  looks like i`ll have to get a CF adapter for my dslr!,25,2,117,[],0.0,4,118
c155efab1b,   Hey Honey  Bunny here  big bunny hugs,unny,positive,Hey Honey  Bunny here  big bunny hugs,7,1,37,[],0.0,4,40
2ce7dc985c, blah blah blah.... just kidding dude  i`ve never had anyone offer up their stem cells before haha!,e haha,positive,blah blah blah.... just kidding dude  i`ve never had anyone offer up their stem cells before haha!,17,2,98,[],0.0,6,99
75bf000837, can`t! need to work on overtime project at lunchtime.    Sorry!,Sor,negative,can`t! need to work on overtime project at lunchtime.    Sorry!,10,3,63,[],0.0,3,64
3a9280227d,Neville88 am gud enuh hun...was jus sayin hi n hopin that ur avin a gud nite so far..HAPPY LADIES DAY 2MORO THEN...is dat better,HAPPY,positive,Neville88 am gud enuh hun...was jus sayin hi n hopin that ur avin a gud nite so far..HAPPY LADIES DAY 2MORO THEN...is dat better,24,4,128,[],0.0,5,128
1ca884fc2c,C-News wasn`t as bad as I expected... could have done better... but today we did a great show...,better..,positive,C-News wasn`t as bad as I expected... could have done better... but today we did a great show...,18,3,96,[],0.0,8,96
060ea6c6c8,Ok super bored... guess no one else it,bored..,negative,Ok super bored... guess no one else it,8,2,38,[],0.0,7,38
23b8ac0826, ohh right; but it turned her curve into a right angle.... I just like her better curvey   thanks for letting me know though!,thank,positive,ohh right; but it turned her curve into a right angle.... I just like her better curvey   thanks for letting me know though!,23,2,124,[],0.0,5,125
7abcaab000, I`m out of town next week   We`ll have to party when I get back. Happy early Birthday!,k. Happ,positive,I`m out of town next week   We`ll have to party when I get back. Happy early Birthday!,17,2,86,[],0.0,7,87
7fa727590e, used is definitely cheaper... may have to get later ones that way... but new is ok for now...,cheaper.,negative,used is definitely cheaper... may have to get later ones that way... but new is ok for now...,18,3,93,[],0.0,8,94
16de5eb45f, thanks.. that was quick..,thanks.,positive,thanks.. that was quick..,4,2,25,[],0.0,7,26
fe7cebe268,Bored... Some vector ****... Off to work after this class..,Bored..,negative,Bored... Some vector ****... Off to work after this class..,10,3,59,[],0.0,7,59
00f02e92d6, Thank you - If you like please leave a comment and Subscribe!   Chicago another great musical.  Thanks for your support.,er grea,positive,Thank you - If you like please leave a comment and Subscribe!   Chicago another great musical.  Thanks for your support.,20,3,120,[],0.0,7,121
85ed4ae17e,Headin home...Refreshed my mind and soul justa lil bit...Bac to reality.,Refreshed,positive,Headin home...Refreshed my mind and soul justa lil bit...Bac to reality.,11,3,72,[],0.0,9,72
